"LEWISBURG 3 N, WV US (USC00465224)"
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
1967-08-02,,87,57,0.02,0.0,0.0
1967-08-03,,87,63,0.00,0.0,0.0
1967-08-04,,83,62,0.47,0.0,0.0
1967-08-05,,82,60,0.00,0.0,0.0
1967-08-06,,81,55,0.00,0.0,0.0
1967-08-07,,78,56,0.00,0.0,0.0
1967-08-08,,84,60,0.00,0.0,0.0
1967-08-09,,84,59,0.00,0.0,0.0
1967-08-10,,78,66,0.00,0.0,0.0
1967-08-11,,76,52,0.00,0.0,0.0
1967-08-12,,76,52,0.00,0.0,0.0
1967-08-13,,73,42,0.00,0.0,0.0
1967-08-14,,79,48,0.00,0.0,0.0
1967-08-15,,82,48,0.00,0.0,0.0
1967-08-16,,84,54,0.00,0.0,0.0
1967-08-17,,82,57,0.00,0.0,0.0
1967-08-18,,81,58,0.00,0.0,0.0
1967-08-19,,84,57,0.00,0.0,0.0
1967-08-20,,79,63,0.58,0.0,0.0
1967-08-21,,74,58,0.11,0.0,0.0
1967-08-22,,78,59,0.46,0.0,0.0
1967-08-23,,72,63,0.20,0.0,0.0
1967-08-24,,68,61,0.82,0.0,0.0
1967-08-25,,78,60,0.10,0.0,0.0
1967-08-26,,82,63,0.43,0.0,0.0
1967-08-27,,71,64,0.38,0.0,0.0
1967-08-28,,72,53,0.00,0.0,0.0
1967-08-29,,80,53,0.00,0.0,0.0
1967-08-30,,80,51,0.00,0.0,0.0
1967-08-31,,79,54,0.00,0.0,0.0
1967-09-01,,75,51,0.00,0.0,0.0
1967-09-02,,74,39,0.00,0.0,0.0
1967-09-03,,74,46,0.00,0.0,0.0
1967-09-04,,73,47,0.00,0.0,0.0
1967-09-05,,78,47,0.00,0.0,0.0
1967-09-06,,80,49,0.00,0.0,0.0
1967-09-07,,78,49,0.00,0.0,0.0
1967-09-08,,78,49,0.00,0.0,0.0
1967-09-09,,74,57,0.07,0.0,0.0
1967-09-10,,77,52,0.00,0.0,0.0
1967-09-11,,69,43,0.00,0.0,0.0
1967-09-12,,69,42,0.00,0.0,0.0
1967-09-13,,71,41,0.00,0.0,0.0
1967-09-14,,75,39,0.00,0.0,0.0
1967-09-15,,81,42,0.00,0.0,0.0
1967-09-16,,84,48,0.00,0.0,0.0
1967-09-17,,78,51,0.00,0.0,0.0
1967-09-18,,82,50,0.00,0.0,0.0
1967-09-19,,80,53,0.00,0.0,0.0
1967-09-20,,81,59,0.00,0.0,0.0
1967-09-21,,76,59,0.13,0.0,0.0
1967-09-22,,68,53,0.10,0.0,0.0
1967-09-23,,66,34,0.00,0.0,0.0
1967-09-24,,68,35,0.00,0.0,0.0
1967-09-25,,72,33,0.00,0.0,0.0
1967-09-26,,76,39,0.00,0.0,0.0
1967-09-27,,76,47,0.00,0.0,0.0
1967-09-28,,71,54,2.56,0.0,0.0
1967-09-29,,58,43,0.00,0.0,0.0
1967-09-30,,66,32,0.02,0.0,0.0
1967-10-01,,70,41,0.00,0.0,0.0
1967-10-02,,75,40,0.00,0.0,0.0
1967-10-03,,78,43,0.00,0.0,0.0
1967-10-04,,79,45,0.00,0.0,0.0
1967-10-05,,80,44,0.00,0.0,0.0
1967-10-06,,78,50,0.04,0.0,0.0
1967-10-07,,67,47,0.14,0.0,0.0
1967-10-08,,68,49,0.00,0.0,0.0
1967-10-09,,67,53,0.10,0.0,0.0
1967-10-10,,63,50,0.34,0.0,0.0
1967-10-11,,63,41,0.00,0.0,0.0
1967-10-12,,62,43,0.00,0.0,0.0
1967-10-13,,66,32,0.00,0.0,0.0
1967-10-14,,70,40,0.04,0.0,0.0
1967-10-15,,75,43,0.00,0.0,0.0
1967-10-16,,72,51,0.00,0.0,0.0
1967-10-17,,72,47,0.00,0.0,0.0
1967-10-18,,68,,1.16,0.0,0.0
1967-10-19,,48,37,0.15,0.0,0.0
1967-10-20,,60,28,0.00,0.0,0.0
1967-10-21,,62,42,0.00,0.0,0.0
1967-10-22,,66,27,0.00,0.0,0.0
1967-10-23,,69,33,0.00,0.0,0.0
1967-10-24,,67,36,0.00,0.0,0.0
1967-10-25,,63,47,1.24,0.0,0.0
1967-10-26,,56,38,0.00,0.0,0.0
1967-10-27,,57,32,0.01,0.0,0.0
1967-10-28,,56,30,0.00,0.0,0.0
1967-10-29,,58,27,0.00,0.0,0.0
1967-10-30,,68,30,0.00,0.0,0.0
1967-10-31,,60,40,0.01,0.0,0.0
1967-11-01,,58,47,0.01,0.0,0.0
1967-11-02,,61,48,0.12,0.0,0.0
1967-11-03,,61,38,0.00,0.0,0.0
1967-11-04,,58,38,0.00,0.0,0.0
1967-11-05,,39,25,0.00,0.0,0.0
1967-11-06,,34,18,0.00,0.0,0.0
1967-11-07,,42,18,0.00,0.0,0.0
1967-11-08,,47,18,0.00,0.0,0.0
1967-11-09,,57,19,0.00,0.0,0.0
1967-11-10,,63,36,0.00,0.0,0.0
1967-11-11,,68,42,0.00,0.0,0.0
1967-11-12,,67,48,0.00,0.0,0.0
1967-11-13,,60,34,0.00,0.0,0.0
1967-11-14,,48,31,0.00,0.0,0.0
1967-11-15,,40,25,0.00,0.0,0.0
1967-11-16,,45,13,0.00,0.0,0.0
1967-11-17,,51,29,0.03,0.0,0.0
1967-11-18,,52,36,0.00,0.0,0.0
1967-11-19,,46,33,0.00,0.0,0.0
1967-11-20,,44,33,0.00,0.0,0.0
1967-11-21,,55,34,0.00,0.0,0.0
1967-11-22,,50,34,0.22,0.0,0.0
1967-11-23,,48,31,0.10,0.0,0.0
1967-11-24,,33,19,0.13,0.0,0.0
1967-11-25,,55,33,0.27,0.0,0.0
1967-11-26,,60,23,0.00,0.0,0.0
1967-11-27,,50,30,0.00,0.0,0.0
1967-11-28,,40,19,0.00,0.0,0.0
1967-11-29,,43,22,0.00,0.0,0.0
1967-11-30,,38,31,0.90,0.0,0.0
1967-12-01,,37,28,0.00,0.0,0.0
1967-12-02,,36,28,0.00,0.0,0.0
1967-12-03,,44,32,1.12,0.0,0.0
1967-12-04,,47,23,0.00,0.0,0.0
1967-12-05,,55,21,0.00,0.0,0.0
1967-12-06,,49,25,0.00,0.0,0.0
1967-12-07,,62,36,0.00,0.0,0.0
1967-12-08,,58,38,0.07,0.0,0.0
1967-12-09,,54,27,0.00,0.0,0.0
1967-12-10,,46,38,0.61,0.0,0.0
1967-12-11,,41,36,0.13,0.0,0.0
1967-12-12,,50,38,0.03,0.0,0.0
1967-12-13,,59,24,0.00,0.0,0.0
1967-12-14,,55,32,0.00,0.0,0.0
1967-12-15,,51,28,0.00,0.0,0.0
1967-12-16,,41,18,0.00,0.0,0.0
1967-12-17,,58,21,0.00,0.0,0.0
1967-12-18,,51,34,0.47,0.0,0.0
1967-12-19,,63,34,0.03,0.0,0.0
1967-12-20,,60,34,0.00,0.0,0.0
1967-12-21,,61,43,0.00,0.0,0.0
1967-12-22,,55,32,0.52,0.0,0.0
1967-12-23,,34,11,0.04,0.0,0.0
1967-12-24,,47,12,0.00,0.0,0.0
1967-12-25,,42,22,0.00,0.0,0.0
1967-12-26,,41,27,0.00,0.0,0.0
1967-12-27,,36,12,0.00,0.0,0.0
1967-12-28,,33,25,1.10,9.5,10.0
1967-12-29,,31,22,0.09,1.5,10.0
1967-12-30,,33,9,0.00,0.0,8.0
1967-12-31,,33,20,0.20,3.0,11.0
1968-01-01,,32,16,0.25,2.5,12.0
1968-01-02,,32,3,0.00,0.0,11.0
1968-01-03,,41,23,0.12,0.0,8.0
1968-01-04,,38,22,0.00,0.0,6.0
1968-01-05,,24,2,0.00,0.0,5.0
1968-01-06,,27,18,0.00,0.0,4.0
1968-01-07,,33,9,0.18,2.0,5.0
1968-01-08,,21,-2,0.00,0.0,4.0
1968-01-09,,23,8,0.15,2.0,6.0
1968-01-10,,33,21,0.00,0.0,5.0
1968-01-11,,32,18,0.00,0.0,4.0
1968-01-12,,30,6,0.00,0.0,4.0
1968-01-13,,32,18,1.00,9.5,13.0
1968-01-14,,43,28,0.83,7.0,18.0
1968-01-15,,30,19,0.05,0.5,18.0
1968-01-16,,34,13,0.00,0.0,17.0
1968-01-17,,39,-1,0.00,0.0,16.0
1968-01-18,,47,1,0.00,0.0,14.0
1968-01-19,,44,6,0.00,0.0,12.0
1968-01-20,,49,12,0.00,0.0,10.0
1968-01-21,,50,36,0.00,0.0,8.0
1968-01-22,,41,21,0.00,0.0,6.0
1968-01-23,,43,31,0.04,0.0,5.0
1968-01-24,,32,21,0.10,1.0,6.0
1968-01-25,,36,18,0.00,0.0,6.0
1968-01-26,,41,5,0.00,0.0,5.0
1968-01-27,,45,15,0.00,0.0,5.0
1968-01-28,,48,31,0.00,0.0,4.0
1968-01-29,,50,26,0.00,0.0,4.0
1968-01-30,,48,31,0.04,0.0,3.0
1968-01-31,,47,36,0.02,0.0,3.0
1968-02-01,,46,34,0.00,0.0,2.0
1968-02-02,,47,34,0.04,0.0,1.0
1968-02-03,,46,29,0.00,0.0,0.0
1968-02-04,,47,22,0.00,0.0,0.0
1968-02-05,,49,16,0.00,0.0,0.0
1968-02-06,,50,16,0.00,0.0,0.0
1968-02-07,,48,19,0.00,0.0,0.0
1968-02-08,,45,22,0.00,0.0,0.0
1968-02-09,,38,22,0.00,0.0,0.0
1968-02-10,,33,2,0.06,1.0,1.0
1968-02-11,,19,2,0.00,0.0,0.0
1968-02-12,,27,9,0.00,0.0,0.0
1968-02-13,,25,10,0.00,0.0,0.0
1968-02-14,,40,12,0.00,0.0,0.0
1968-02-15,,38,20,0.02,0.0,0.0
1968-02-16,,43,21,0.00,0.0,0.0
1968-02-17,,42,20,0.00,0.0,0.0
1968-02-18,,31,9,0.00,0.0,0.0
1968-02-19,,38,10,0.00,0.0,0.0
1968-02-20,,35,25,0.00,0.0,0.0
1968-02-21,,32,5,0.03,0.0,0.0
1968-02-22,,22,0,0.00,0.0,0.0
1968-02-23,,38,10,0.00,0.0,0.0
1968-02-24,,43,10,0.00,0.0,0.0
1968-02-25,,32,17,0.00,0.0,0.0
1968-02-26,,46,6,0.00,0.0,0.0
1968-02-27,,44,11,0.00,0.0,0.0
1968-02-28,,40,20,0.00,0.0,0.0
1968-02-29,,38,22,0.55,6.0,6.0
1968-03-01,,31,17,0.10,1.0,7.0
1968-03-02,,46,23,0.00,0.0,6.0
1968-03-03,,43,13,0.00,0.0,1.0
1968-03-04,,45,19,0.00,0.0,0.0
1968-03-05,,57,28,0.00,0.0,0.0
1968-03-06,,55,31,0.02,0.0,0.0
1968-03-07,,51,24,0.00,0.0,0.0
1968-03-08,,60,21,0.00,0.0,0.0
1968-03-09,,68,34,0.00,0.0,0.0
1968-03-10,,65,45,0.19,0.0,0.0
1968-03-11,,62,40,0.00,0.0,0.0
1968-03-12,,58,35,0.97,0.0,0.0
1968-03-13,,43,20,0.27,0.0,0.0
1968-03-14,,45,12,0.00,0.0,0.0
1968-03-15,,57,30,0.00,0.0,0.0
1968-03-16,,55,38,0.32,0.0,0.0
1968-03-17,,55,35,0.00,0.0,0.0
1968-03-18,,63,30,0.00,0.0,0.0
1968-03-19,,74,27,0.00,0.0,0.0
1968-03-20,,79,37,0.00,0.0,0.0
1968-03-21,,79,44,0.00,0.0,0.0
1968-03-22,,77,46,0.00,0.0,0.0
1968-03-23,,74,25,0.56,0.0,0.0
1968-03-24,,45,20,0.00,0.0,0.0
1968-03-25,,57,27,0.00,0.0,0.0
1968-03-26,,67,28,0.00,0.0,0.0
1968-03-27,,74,32,0.00,0.0,0.0
1968-03-28,,72,40,0.00,0.0,0.0
1968-03-29,,74,45,0.01,0.0,0.0
1968-03-30,,72,50,0.01,0.0,0.0
1968-03-31,,70,45,0.05,0.0,0.0
1968-04-01,,66,40,0.40,0.0,0.0
1968-04-02,,54,26,0.00,0.0,0.0
1968-04-03,,51,38,0.32,0.0,0.0
1968-04-04,,69,41,0.00,0.0,0.0
1968-04-05,,62,42,0.34,0.0,0.0
1968-04-06,,60,33,0.00,0.0,0.0
1968-04-07,,71,36,0.00,0.0,0.0
1968-04-08,,67,48,0.16,0.0,0.0
1968-04-09,,64,45,0.00,0.0,0.0
1968-04-10,,62,40,0.00,0.0,0.0
1968-04-11,,59,36,0.01,0.0,0.0
1968-04-12,,71,28,0.00,0.0,0.0
1968-04-13,,78,37,0.00,0.0,0.0
1968-04-14,,78,47,0.00,0.0,0.0
1968-04-15,,74,41,0.25,0.0,0.0
1968-04-16,,66,27,0.00,0.0,0.0
1968-04-17,,67,35,0.00,0.0,0.0
1968-04-18,,77,48,0.02,0.0,0.0
1968-04-19,,78,48,0.00,0.0,0.0
1968-04-20,,72,48,0.01,0.0,0.0
1968-04-21,,78,44,0.00,0.0,0.0
1968-04-22,,75,49,0.00,0.0,0.0
1968-04-23,,72,52,0.04,0.0,0.0
1968-04-24,,62,49,0.60,0.0,0.0
1968-04-25,,60,36,0.00,0.0,0.0
1968-04-26,,71,33,0.00,0.0,0.0
1968-04-27,,68,50,0.28,0.0,0.0
1968-04-28,,64,32,0.00,0.0,0.0
1968-04-29,,63,42,0.60,0.0,0.0
1968-04-30,,65,42,0.11,0.0,0.0
1968-05-01,,74,41,0.00,0.0,0.0
1968-05-02,,75,35,0.00,0.0,0.0
1968-05-03,,80,43,0.00,0.0,0.0
1968-05-04,,75,35,0.03,0.0,0.0
1968-05-05,,68,34,0.00,0.0,0.0
1968-05-06,,60,33,0.00,0.0,0.0
1968-05-07,,70,31,0.00,0.0,0.0
1968-05-08,,75,40,0.00,0.0,0.0
1968-05-09,,74,42,0.00,0.0,0.0
1968-05-10,,75,50,0.02,0.0,0.0
1968-05-11,,72,55,0.00,0.0,0.0
1968-05-12,,75,59,0.03,0.0,0.0
1968-05-13,,81,51,0.00,0.0,0.0
1968-05-14,,80,51,1.03,0.0,0.0
1968-05-15,,81,49,0.02,0.0,0.0
1968-05-16,,80,52,0.00,0.0,0.0
1968-05-17,,77,51,0.00,0.0,0.0
1968-05-18,,69,48,0.17,0.0,0.0
1968-05-19,,68,39,0.31,0.0,0.0
1968-05-20,,61,44,0.24,0.0,0.0
1968-05-21,,62,43,0.04,0.0,0.0
1968-05-22,,70,35,0.00,0.0,0.0
1968-05-23,,68,50,0.21,0.0,0.0
1968-05-24,,69,54,0.33,0.0,0.0
1968-05-25,,71,51,0.04,0.0,0.0
1968-05-26,,68,53,0.00,0.0,0.0
1968-05-27,,66,49,1.17,0.0,0.0
1968-05-28,,67,45,0.00,0.0,0.0
1968-05-29,,73,49,0.22,0.0,0.0
1968-05-30,,72,49,0.95,0.0,0.0
1968-05-31,,67,50,0.00,0.0,0.0
1968-06-01,,78,56,0.00,0.0,0.0
1968-06-02,,74,59,0.16,0.0,0.0
1968-06-03,,74,51,0.00,0.0,0.0
1968-06-04,,79,47,0.00,0.0,0.0
1968-06-05,,82,50,0.00,0.0,0.0
1968-06-06,,86,48,0.00,0.0,0.0
1968-06-07,,86,52,0.00,0.0,0.0
1968-06-08,,81,65,0.08,0.0,0.0
1968-06-09,,77,64,0.14,0.0,0.0
1968-06-10,,88,64,0.10,0.0,0.0
1968-06-11,,86,62,0.00,0.0,0.0
1968-06-12,,84,62,0.02,0.0,0.0
1968-06-13,,82,55,0.00,0.0,0.0
1968-06-14,,79,40,0.00,0.0,0.0
1968-06-15,,85,47,0.00,0.0,0.0
1968-06-16,,85,55,0.00,0.0,0.0
1968-06-17,,80,59,0.42,0.0,0.0
1968-06-18,,78,57,0.00,0.0,0.0
1968-06-19,,82,53,0.00,0.0,0.0
1968-06-20,,81,55,0.00,0.0,0.0
1968-06-21,,82,43,0.00,0.0,0.0
1968-06-22,,86,53,0.00,0.0,0.0
1968-06-23,,88,64,0.00,0.0,0.0
1968-06-24,,87,63,0.16,0.0,0.0
1968-06-25,,85,64,0.04,0.0,0.0
1968-06-26,,86,63,0.01,0.0,0.0
1968-06-27,,83,61,0.03,0.0,0.0
1968-06-28,,78,52,0.00,0.0,0.0
1968-06-29,,88,49,0.00,0.0,0.0
1968-06-30,,92,57,0.00,0.0,0.0
1968-07-01,,93,58,0.00,0.0,0.0
1968-07-02,,91,63,0.00,0.0,0.0
1968-07-03,,86,59,0.24,0.0,0.0
1968-07-04,,78,56,0.00,0.0,0.0
1968-07-05,,80,51,0.00,0.0,0.0
1968-07-06,,78,54,0.00,0.0,0.0
1968-07-07,,85,51,0.00,0.0,0.0
1968-07-08,,85,59,0.00,0.0,0.0
1968-07-09,,81,57,0.00,0.0,0.0
1968-07-10,,83,57,0.00,0.0,0.0
1968-07-11,,82,64,0.00,0.0,0.0
1968-07-12,,84,61,0.00,0.0,0.0
1968-07-13,,83,61,0.00,0.0,0.0
1968-07-14,,85,63,3.35,0.0,0.0
1968-07-15,,82,61,0.00,0.0,0.0
1968-07-16,,85,61,0.00,0.0,0.0
1968-07-17,,84,62,0.40,0.0,0.0
1968-07-18,,89,65,0.00,0.0,0.0
1968-07-19,,81,64,0.05,0.0,0.0
1968-07-20,,84,58,0.00,0.0,0.0
1968-07-21,,88,51,0.00,0.0,0.0
1968-07-22,,88,58,0.46,0.0,0.0
1968-07-23,,87,62,1.95,0.0,0.0
1968-07-24,,86,61,0.43,0.0,0.0
1968-07-25,,86,64,0.00,0.0,0.0
1968-07-26,,83,68,0.35,0.0,0.0
1968-07-27,,80,67,0.82,0.0,0.0
1968-07-28,,83,68,0.22,0.0,0.0
1968-07-29,,80,56,0.00,0.0,0.0
1968-07-30,,76,56,0.00,0.0,0.0
1968-07-31,,80,65,0.22,0.0,0.0
1968-08-01,,84,65,0.00,0.0,0.0
1968-08-02,,84,67,0.03,0.0,0.0
1968-08-03,,88,62,0.00,0.0,0.0
1968-08-04,,,63,0.12,0.0,0.0
1968-08-05,,88,64,0.00,0.0,0.0
1968-08-06,,89,65,0.00,0.0,0.0
1968-08-07,,89,69,0.00,0.0,0.0
1968-08-08,,87,64,0.11,0.0,0.0
1968-08-09,,86,67,0.55,0.0,0.0
1968-08-10,,84,65,0.29,0.0,0.0
1968-08-11,,79,64,0.11,0.0,0.0
1968-08-12,,77,49,0.00,0.0,0.0
1968-08-13,,83,56,0.68,0.0,0.0
1968-08-14,,78,64,1.22,0.0,0.0
1968-08-15,,85,64,0.00,0.0,0.0
1968-08-16,,85,67,0.56,0.0,0.0
1968-08-17,,89,67,0.00,0.0,0.0
1968-08-18,,88,68,0.00,0.0,0.0
1968-08-19,,90,67,1.35,0.0,0.0
1968-08-20,,90,63,0.00,0.0,0.0
1968-08-21,,90,70,0.00,0.0,0.0
1968-08-22,,92,64,0.00,0.0,0.0
1968-08-23,,91,67,0.00,0.0,0.0
1968-08-24,,89,67,0.00,0.0,0.0
1968-08-25,,87,65,0.00,0.0,0.0
1968-08-26,,80,59,0.00,0.0,0.0
1968-08-27,,76,45,0.00,0.0,0.0
1968-08-28,,76,44,0.00,0.0,0.0
1968-08-29,,76,44,0.00,0.0,0.0
1968-08-30,,76,41,0.00,0.0,0.0
1968-08-31,,77,48,0.00,0.0,0.0
1968-09-01,,73,54,0.03,0.0,0.0
1968-09-02,,76,50,0.04,0.0,0.0
1968-09-03,,80,59,0.00,0.0,0.0
1968-09-04,,81,58,0.00,0.0,0.0
1968-09-05,,75,43,0.14,0.0,0.0
1968-09-06,,75,63,0.50,0.0,0.0
1968-09-07,,77,47,0.02,0.0,0.0
1968-09-08,,79,49,0.00,0.0,0.0
1968-09-09,,79,51,0.00,0.0,0.0
1968-09-10,,75,58,0.83,0.0,0.0
1968-09-11,,71,53,0.13,0.0,0.0
1968-09-12,,69,53,0.01,0.0,0.0
1968-09-13,,75,41,0.00,0.0,0.0
1968-09-14,,79,47,0.00,0.0,0.0
1968-09-15,,79,50,0.00,0.0,0.0
1968-09-16,,77,51,0.00,0.0,0.0
1968-09-17,,77,56,0.00,0.0,0.0
1968-09-18,,74,56,0.00,0.0,0.0
1968-09-19,,67,54,0.06,0.0,0.0
1968-09-20,,79,53,0.00,0.0,0.0
1968-09-21,,80,52,0.00,0.0,0.0
1968-09-22,,83,52,0.00,0.0,0.0
1968-09-23,,84,48,0.00,0.0,0.0
1968-09-24,,86,53,0.00,0.0,0.0
1968-09-25,,84,50,0.00,0.0,0.0
1968-09-26,,78,59,0.00,0.0,0.0
1968-09-27,,75,43,0.00,0.0,0.0
1968-09-28,,77,44,0.00,0.0,0.0
1968-09-29,,75,49,0.00,0.0,0.0
1968-09-30,,75,43,0.00,0.0,0.0
1968-10-01,,,,,,
1968-10-02,,,,,,
1968-10-03,,,,,,
1968-10-04,,,,,,
1968-10-05,,,,,,
1968-10-06,,,,,,
1968-10-07,,,,,,
1968-10-08,,,,,,
1968-10-09,,,,,,
1968-10-10,,,,,,
1968-10-11,,,,,,
1968-10-12,,,,,,
1968-10-13,,,,,,
1968-10-14,,,,,,
1968-10-15,,,,,,
1968-10-16,,,,,,
1968-10-17,,,,,,
1968-10-18,,,,,,
1968-10-19,,,,,,
1968-10-20,,,,,,
1968-10-21,,,,,,
1968-10-22,,,,,,
1968-10-23,,,,,,
1968-10-24,,,,,,
1968-10-25,,,,,,
1968-10-26,,,,,,
1968-10-27,,,,,,
1968-10-28,,,,,,
1968-10-29,,,,,,
1968-10-30,,,,,,
1968-10-31,,,,,,
1968-11-01,,75,39,0.00,0.0,0.0
1968-11-02,,71,45,0.00,0.0,0.0
1968-11-03,,72,41,0.00,0.0,0.0
1968-11-04,,65,41,0.00,0.0,0.0
1968-11-05,,67,49,0.00,0.0,0.0
1968-11-06,,60,50,0.00,0.0,0.0
1968-11-07,,56,41,0.38,0.0,0.0
1968-11-08,,49,38,0.07,0.0,0.0
1968-11-09,,38,31,0.00,0.0,0.0
1968-11-10,,38,30,0.20,2.0,0.0
1968-11-11,,38,35,0.00,0.0,0.0
1968-11-12,,38,30,0.87,6.0,4.0
1968-11-13,,35,28,0.11,0.5,4.0
1968-11-14,,42,20,0.00,0.0,2.0
1968-11-15,,56,33,0.00,0.0,0.0
1968-11-16,,59,38,0.12,0.0,0.0
1968-11-17,,55,39,0.11,0.0,0.0
1968-11-18,,51,41,0.30,0.0,0.0
1968-11-19,,42,28,0.00,0.0,0.0
1968-11-20,,31,22,0.00,0.0,0.0
1968-11-21,,44,18,0.00,0.0,0.0
1968-11-22,,58,32,0.00,0.0,0.0
1968-11-23,,62,33,0.00,0.0,0.0
1968-11-24,,56,31,0.01,0.0,0.0
1968-11-25,,47,33,0.00,0.0,0.0
1968-11-26,,57,22,0.00,0.0,0.0
1968-11-27,,54,36,0.08,0.0,0.0
1968-11-28,,63,44,0.00,0.0,0.0
1968-11-29,,63,37,0.00,0.0,0.0
1968-11-30,,46,35,0.00,0.0,0.0
1968-12-01,,41,26,0.13,0.0,0.0
1968-12-02,,57,32,0.09,0.0,0.0
1968-12-03,,54,33,0.00,0.0,0.0
1968-12-04,,45,33,0.39,0.0,0.0
1968-12-05,,38,28,0.00,0.0,0.0
1968-12-06,,40,23,0.00,0.0,0.0
1968-12-07,,35,18,0.00,0.0,0.0
1968-12-08,,26,18,0.02,0.5,0.0
1968-12-09,,25,14,0.00,0.0,0.0
1968-12-10,,24,12,0.00,0.0,0.0
1968-12-11,,39,8,0.00,0.0,0.0
1968-12-12,,52,14,0.00,0.0,0.0
1968-12-13,,53,31,0.00,0.0,0.0
1968-12-14,,52,21,0.00,0.0,0.0
1968-12-15,,21,14,0.10,1.5,2.0
1968-12-16,,29,8,0.00,0.0,0.0
1968-12-17,,38,16,0.00,0.0,0.0
1968-12-18,,36,19,0.11,0.0,0.0
1968-12-19,,44,21,0.06,0.0,0.0
1968-12-20,,48,33,0.00,0.0,0.0
1968-12-21,,41,25,0.00,0.0,0.0
1968-12-22,,38,31,0.69,0.0,0.0
1968-12-23,,40,24,0.00,0.0,0.0
1968-12-24,,25,15,0.00,0.0,0.0
1968-12-25,,22,12,0.00,0.0,0.0
1968-12-26,,27,15,0.00,0.0,0.0
1968-12-27,,48,21,0.00,0.0,0.0
1968-12-28,,60,37,0.00,0.0,0.0
1968-12-29,,52,25,0.00,0.0,0.0
1968-12-30,,44,20,0.00,0.0,0.0
1968-12-31,,39,31,0.12,0.0,0.0
1969-01-01,,37,4,0.00,0.0,0.0
1969-01-02,,31,10,0.00,0.0,0.0
1969-01-03,,31,14,0.00,0.0,0.0
1969-01-04,,30,3,0.00,0.0,0.0
1969-01-05,,30,-2,0.00,0.0,0.0
1969-01-06,,30,16,0.00,0.0,0.0
1969-01-07,,29,14,0.00,0.0,0.0
1969-01-08,,28,11,0.00,0.0,0.0
1969-01-09,,44,21,0.08,0.0,0.0
1969-01-10,,37,12,0.00,0.0,0.0
1969-01-11,,38,14,0.00,0.0,0.0
1969-01-12,,31,15,0.00,0.0,0.0
1969-01-13,,34,9,0.00,0.0,0.0
1969-01-14,,33,8,0.00,0.0,0.0
1969-01-15,,43,6,0.00,0.0,0.0
1969-01-16,,44,18,0.00,0.0,0.0
1969-01-17,,43,23,0.00,0.0,0.0
1969-01-18,,46,36,0.37,0.0,0.0
1969-01-19,,48,40,0.12,0.0,0.0
1969-01-20,,46,,0.84,0.8,0.0
1969-01-21,,37,32,0.32,0.0,0.0
1969-01-22,,44,34,0.00,0.0,0.0
1969-01-23,,49,32,0.01,0.0,0.0
1969-01-24,,60,31,0.00,0.0,0.0
1969-01-25,,57,20,0.00,0.0,0.0
1969-01-26,,31,14,0.00,0.0,0.0
1969-01-27,,38,23,0.00,0.0,0.0
1969-01-28,,35,24,0.00,0.0,0.0
1969-01-29,,54,29,0.06,0.0,0.0
1969-01-30,,60,42,0.05,0.0,0.0
1969-01-31,,58,36,0.00,0.0,0.0
1969-02-01,,47,37,0.51,0.0,0.0
1969-02-02,,49,40,0.08,0.0,0.0
1969-02-03,,46,25,0.07,0.0,0.0
1969-02-04,,36,12,0.01,0.0,0.0
1969-02-05,,48,33,0.00,0.0,0.0
1969-02-06,,45,23,0.00,0.0,0.0
1969-02-07,,46,33,0.13,0.0,0.0
1969-02-08,,45,31,0.21,0.0,0.0
1969-02-09,,36,25,0.00,0.0,0.0
1969-02-10,,37,12,0.31,0.0,0.0
1969-02-11,,42,14,0.00,0.0,0.0
1969-02-12,,40,23,0.00,0.0,0.0
1969-02-13,,25,14,0.00,0.0,0.0
1969-02-14,,33,12,0.00,0.0,0.0
1969-02-15,,33,14,0.00,0.0,0.0
1969-02-16,,35,21,0.00,0.0,0.0
1969-02-17,,49,20,0.00,0.0,0.0
1969-02-18,,46,28,0.00,0.0,0.0
1969-02-19,,40,23,0.00,0.0,0.0
1969-02-20,,45,20,0.00,0.0,0.0
1969-02-21,,51,19,0.00,0.0,0.0
1969-02-22,,48,26,0.00,0.0,0.0
1969-02-23,,45,31,0.38,4.0,1.0
1969-02-24,,39,29,0.00,0.0,0.0
1969-02-25,,35,29,0.00,0.0,0.0
1969-02-26,,32,23,0.00,0.0,0.0
1969-02-27,,36,23,0.00,0.0,0.0
1969-02-28,,42,18,0.00,0.0,0.0
1969-03-01,,38,28,0.35,2.8,3.0
1969-03-02,,39,22,0.00,0.0,0.0
1969-03-03,,47,25,0.00,0.0,0.0
1969-03-04,,43,19,0.00,0.0,0.0
1969-03-05,,48,20,0.00,0.0,0.0
1969-03-06,,45,26,0.00,0.0,0.0
1969-03-07,,36,22,0.59,6.0,4.0
1969-03-08,,47,22,0.00,0.0,4.0
1969-03-09,,45,31,0.21,2.5,2.0
1969-03-10,,32,22,0.00,0.0,0.0
1969-03-11,,26,17,0.04,0.5,0.0
1969-03-12,,34,11,0.00,0.0,0.0
1969-03-13,,39,18,0.00,0.0,0.0
1969-03-14,,40,21,0.00,0.0,0.0
1969-03-15,,46,12,0.00,0.0,0.0
1969-03-16,,53,17,0.00,0.0,0.0
